v1,v2,text,label_url_v1,label_url_v2
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s56_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s56_vf4.wav,"Hy vọng các em biết đọc, biết viết và làm những phép tính đơn giản.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s56_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s56_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s57_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s57_vf4.wav,Cái tâm của người thầy sáng mới có thể khiến học trò luôn nể trọng. ,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s57_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s57_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s58_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s58_vf4.wav,Tôi khả năng đặc biệt là sắp xếp công việc rất năng động.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s58_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s58_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s59_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s59_vf4.wav,"Có rất nhiều kiến thức về lịch sử sân khấu, về chuyên ngành nghệ thuật.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s59_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s59_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s60_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s60_vf0.wav,Đã mười hai năm kể từ ngày tôi về giảng dạy tại Đại học Văn hóa Nghệ thuật Quân đội. ,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s60_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s60_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s61_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s61_vf0.wav,"Từ những ngày đầu bỡ ngỡ cho đến bây giờ, tôi đã trải qua rất nhiều cung bậc cảm xúc.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s61_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s61_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s62_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s62_vf0.wav,"Mà đôi khi còn như một người bạn cùng các em chia sẻ cảm xúc, khám phá nội tâm.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s62_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s62_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s63_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s63_vf0.wav,Lớp học tình thương là tâm huyết suốt gần ba mươi năm của ông bà Tư.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s63_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s63_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s64_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s64_vf0.wav,"Ban đầu tận một trăm ba mươi đứa, mà phòng học xập xệ lắm chứ không được như bây giờ.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s64_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s64_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s65_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s65_vm2.wav,Với mong muốn giúp những đứa trẻ thiếu điều kiện đến trường có cơ hội làm quen với con chữ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s65_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s65_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s66_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s66_vm2.wav,Cô Uyên tham gia giảng dạy cho dự án hỗ trợ trẻ em đường phố tại thành phố Cần Thơ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s66_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s66_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s67_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s67_vm2.wav,"Tôi lại nghĩ rằng mình đang đào tạo một thế hệ cho tương lai, cho đất nước.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s67_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s67_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s68_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s68_vm2.wav,Tôi có một nguyên tắc trong công việc cũng như các cuộc gặp gỡ bạn bè.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s68_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s68_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s69_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s69_vm2.wav,"Thầy Hiền có hiểu biết chuyên sâu về cây lúa, rất kiên nhẫn và nhiệt tình hướng dẫn sinh viên.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s69_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s69_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s70_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s70_vm3.wav,"Chỉ với một cái bảng đen, cô Thiết phải dạy cùng lúc ba đối tượng học trò.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s70_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s70_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s71_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s71_vm3.wav,Ấn tượng của tôi về thầy không chỉ ở sự hiểu biết mà còn bởi đức tính khiêm tốn.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s71_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s71_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s72_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s72_vm3.wav,"Ở cái tuổi xế chiều, hàng ngày ông bà Tư vẫn cần mẫn dạy chữ cho trẻ em nghèo.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s72_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s72_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s73_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s73_vm3.wav,Đại học Văn hóa Nghệ thuật Quân đội đã đào tạo ra nhiều thế hệ nghệ sĩ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s73_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s73_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s74_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s74_vm3.wav,Chúng tôi có sự đồng cảm và có thể chia sẻ được vì ít nhiều cũng cùng nghề.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s74_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s74_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s75_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s75_vf4.wav,Ngày đó cả hai chúng tôi vẫn còn có những suy nghĩ và hành động theo bản năng nhiều hơn.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s75_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s75_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s76_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s76_vf4.wav,"Với lợi thế sân nhà, đội tuyển Việt Nam sẽ có sự tiếp sức của cổ động viên.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s76_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s76_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s77_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s77_vf4.wav,Hy vọng tuyển Việt Nam không chỉ đá với mười một cầu thủ mà có cả cổ động viên.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s77_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s77_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s78_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s78_vf4.wav,Khiến đối thủ hiểu rằng họ phải đối đầu với áp lực từ số đông khán giả.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s78_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s78_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s79_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s79_vf4.wav,"Họ bị lực lượng chức năng đẩy đuổi, thu xe nhưng nếu nộp tiền thì mọi chuyện sẽ yên.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s79_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s79_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s80_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s80_vf0.wav,"Cùng là người chiến sĩ quân đội nhân dân và đam mê nghệ thuật sân khấu, nên chúng tôi luôn hỗ trợ cho nhau.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s80_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s80_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s81_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s81_vf0.wav,"Học sinh của cô Thiết đa phần là con em gia đình lao động chân tay, có hoàn cảnh khó khăn.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s81_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s81_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s82_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s82_vf0.wav,"Những ngày đầu mở lớp, do nhiều phụ huynh từ chối cho con đi học dù đây là lớp học hoàn toàn miễn phí.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s82_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s82_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s83_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s83_vf0.wav,Cô còn vận động nhà hảo tâm hỗ trợ dụng cụ học tập để phần nào giảm bớt gánh nặng cho gia đình các em.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s83_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s83_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s84_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s84_vf0.wav,Hy vọng các học trò của tôi sẽ nhận được sự yêu thương của các nhà hảo tâm để yên tâm học hành.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s84_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s84_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s85_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s85_vm2.wav,"Việc này cũng tạo điều kiện thuận lợi, hỗ trợ cho người dân trong tham gia các hoạt động xã hội.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s85_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s85_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s86_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s86_vm2.wav,"Dẫu thiếu thốn, khó khăn, cô Thiết vẫn sẽ gắn bó với lớp học này đến khi sức khỏe không còn cho phép.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s86_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s86_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s87_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s87_vm2.wav,"Anh Nguyễn Hoàng cho biết những kiến thức, đạo lý mà cô truyền đạt đã giúp anh tự tin bước vào đời.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s87_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s87_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s88_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s88_vm2.wav,"Nhưng sau đó thấy nhiều em có hoàn cảnh khó khăn, không có điều kiện đến trường, tôi lại nhận lời ngay.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s88_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s88_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s89_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s89_vm2.wav,"Để có thêm kỹ năng truyền đạt kiến thức, cô Uyên đăng ký học một số lớp nâng cao nghiệp vụ sư phạm.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s89_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s89_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s90_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s90_vm3.wav,"Nhìn những gương mặt ngây thơ với nhiều hoàn cảnh đáng thương, tôi càng có thêm động lực để theo nghề.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s90_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s90_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s91_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s91_vm3.wav,"Dự án kết thúc nhưng lòng yêu nghề vẫn còn đó, cô quyết định mở lớp dạy miễn phí tại nhà.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s91_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s91_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s92_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s92_vm3.wav,Một học trò từng học ở lớp học tình thương của tôi nay đang làm cho một công ty ở nước ngoài.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s92_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s92_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s93_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s93_vm3.wav,Ông bà Tư là cái tên thân thương được những đứa trẻ và người dân nơi đây yêu mến đặt cho.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s93_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s93_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s94_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s94_vm3.wav,"Ông Tư tên thật là Huỳnh Văn Phê, còn bà Tư là Huỳnh Thị Lành, năm nay cũng đã ngót nghét tắm lăm.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s94_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s94_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s95_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s95_vf4.wav,Nếu như bạn đang tìm kiếm một công việc mang đến niềm vui thì nghề giáo sẽ cho bạn tất cả những cảm giác đó.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s95_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s95_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s96_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s96_vf4.wav,"Thấy mấy đứa nhỏ không được đến trường, suốt ngày ở nhà chơi đùa nên ông bà Tư nổi máu anh hùng mở lớp dạy.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s96_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s96_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s97_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s97_vf4.wav,"Cho rằng bạn nói xấu mình, nữ sinh đã đè bạn xuống nền nhà rồi dùng guốc đánh vào đầu khiến nữ sinh chảy máu.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s97_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s97_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s98_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s98_vf4.wav,"Thoắt một cái gần ba mươi năm, lớp học vẫn duy trì trong tình yêu thương của ông bà Tư dành cho lũ trẻ.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s98_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s98_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s99_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s99_vf4.wav,"Thấy mấy đứa trẻ ngoan hơn, biết lượm được của rơi trả lại cho người mất, kính trọng người lớn, ông bà hạnh phúc lắm.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s99_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s99_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s100_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s100_vf0.wav,"Huấn luyện viên Philippe Troussier cho biết, đội tuyển Iraq hiện nay thuộc top năm hay sáu châu Á.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s100_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s100_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s101_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s101_vf0.wav,"Khám phá Chamonix, thị trấn bình yên dưới chân núi Mont Blan.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s101_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s101_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s102_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s102_vf0.wav,Bruno Fernandes ghi sáu bàn cho tuyển Bồ Đào Nha.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s102_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s102_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s103_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s103_vf0.wav,Chiến binh Hamas muốn đưa hai con tin Thái Lan và Nepal đến bệnh viện điều trị trước khi chuyển họ đến nơi khác để giấu.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s103_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s103_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s104_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s104_vf0.wav,"Ông Abdul Rasheed, một quan chức y tế địa phương, cho biết số người thiệt mạng có thể tăng lên do nhiều người bị thương đang trong tình trạng nguy kịch.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s104_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s104_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s105_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s105_vf0.wav,"vệ binh quốc gia và cảnh sát được nhìn thấy hiện diện tại thị trấn Frontera Comalapa, nơi băng đảng ma túy khét tiếng Sinaloa tràn vào cuối tuần trước.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s105_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s105_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s106_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s106_vf0.wav,Ai Cập đang tiến hành ngăn chặn một cuộc di cư ồ ạt từ dải Gaza vào bán đảo Sinai.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s106_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s106_vf0.wav
